2542 9884 5239 I
2543 8857 7041 I
2544 4782 8967 I
2545 9597 10631 W
2546 7371 5657 I
2547 8918 12162 W
2548 3187 10227 I
2549 3750 8332 I
2550 5417 10076 I
2551 10967 10606 W
2552 4514 10608 I
2553 4919 6363 I
2554 10853 3985 I
2555 10372 5799 I
2556 6717 5876 I
2557 11062 13118 W
2558 7866 4319 I
2559 6196 10938 I
2560 5592 9868 I
2561 12342 11009 W
2562 10218 6180 I
2563 4172 11121 I
2564 10870 4099 I
2565 8086 10349 W
2566 3689 5275 L
2567 12043 7822 W
2568 11126 10233 W
2569 10701 8531 W
2570 13614 8760 W
2571 10706 5200 W
2572 9651 5766 I
2573 9137 4900 I
2574 4131 7597 I
2575 8228 7851 I
2576 11574 10700 W
2577 4939 8488 I
2578 8705 9592 W
2579 8371 11786 W
2580 8969 3938 I
2581 7557 10337 W
2582 8591 13493 W
2583 5994 1899 I
2584 9252 5727 I
2585 1820 9628 I
2586 10560 3911 I
2587 4862 6128 I
2588 5907 8508 I
2589 6918 7081 I
2590 1404 9220 L
2591 5775 11628 I
2592 8535 11295 W
2593 5181 6870 I
2594 9385 3716 I
2595 9312 3688 I
2596 4341 8323 I
2597 4214 6533 I
2598 6046 7634 I
2599 5220 11469 I
2600 11415 10093 W
2601 7440 7052 I
2602 3234 7804 I
2603 13845 7125 W
2604 11249 9627 W
2605 2234 8331 L
2606 8035 10563 W
2607 6359 5695 I
2608 2390 9001 I
2609 5885 1745 I
2610 5668 10910 I
2611 6691 11761 I
2612 10785 10843 W
2613 9182 3079 I
2614 6692 8854 I
2615 6412 10384 I
2616 10973 3812 I
2617 4000 10640 I
2618 5937 7830 I
2619 9038 7755 W
2620 8168 11077 W
2621 8935 13886 W
2622 2746 7386 I
2623 11653 3878 I
2624 8630 13522 W
2625 8409 4377 I
2626 7077 5542 I
2627 8798 3365 I
2628 7419 12922 W
2629 6695 3006 I
2630 8723 12854 W
2631 5655 7760 I
2632 6523 8719 I
2633 6088 4629 I
2634 4929 10334 I
2635 4759 8702 I
2636 3114 8069 I
2637 13757 7932 W
2638 7644 6905 I
2639 6479 1777 I
2640 7120 1121 I
2641 4146 5095 I
2642 10807 4420 I
2643 11871 7731 W
2644 6022 7876 I
2645 13698 8611 W
2646 6740 11253 I
2647 11976 5420 W
2648 12569 6271 W
2649 9470 2904 I
2650 7060 12430 W
2651 8637 9097 W
2652 6297 9852 I
2653 7650 3175 I
2654 6199 11651 I
2655 7161 6014 I
2656 11155 4154 I
2657 7693 7983 I
2658 11356 8899 W
2659 11705 8841 W
2660 11282 11351 W
2661 6349 10165 I
2662 4880 10955 I
2663 12831 6552 W
2664 13757 4958 W
2665 11119 7427 W
2666 11059 9193 W
2667 7295 10382 W
2668 8224 7038 I
2669 12050 5225 W
2670 9833 12065 W
2671 10410 4189 I
2672 6778 3899 I
2673 8043 13087 W
2674 5293 9993 I
2675 9402 11908 W
2676 7569 5457 I
2677 13038 4760 W
2678 13348 7362 W
2679 13224 7525 W
2680 14504 7423 W
2681 13635 7539 W
2682 7449 9306 W
2683 8504 12228 W
2684 8453 9513 W
2685 10844 11848 W
2686 11971 7029 W
2687 11780 5606 W
2688 14997 6104 W
2689 10681 5001 W
2690 10031 12564 W
2691 10350 10611 W
2692 11345 5013 W
2693 12040 7941 W
2694 11331 11969 W
2695 13909 5564 W
2696 10288 6604 W
2697 10801 10938 W
2698 9923 12769 W
2699 13688 8502 W
2700 11506 9871 W
2701 12929 5807 W
2702 11180 12669 W
2703 8205 9429 W
2704 8355 10032 W
2705 3614 6234 L
2706 12528 9260 W
2707 10162 12179 W
2708 10069 9161 W
2709 12776 8227 W
2710 4380 4392 L
2711 2160 7903 L
2712 2983 8827 L
2713 2878 8315 L
2714 2738 9184 L
2715 2169 7809 L
2716 1967 8113 L
2717 3038 9140 L
2718 10511 4556 I
2719 5588 9749 I
2720 9868 7119 W
2721 10478 8919 W
2722 13427 2633 W
2723 13834 10697 W
2724 9237 3611 I
2725 14115 12150 W
2726 11621 11688 W
2727 4822 6723 I
2728 13531 4519 W
2729 6416 12706 W
2730 6207 6157 I
2731 11761 7670 W
2732 9078 5590 I
2733 8385 10775 W
2734 13433 4457 W
2735 12366 12590 W
2736 4543 5083 L
2737 4015 5507 L
2738 6655 11751 W
2739 5118 7355 I
2740 4316 8517 I
2741 11673 4846 W
2742 7971 9777 W
2743 4784 10153 I
2744 4299 7104 I
2745 9857 6743 W
2746 7479 3060 I
2747 7931 4490 I
2748 3968 7049 L
2749 5870 7512 I
2750 6157 8920 I
2751 4485 4091 L
2752 9240 4786 I
2753 9144 3219 I
2754 14076 9201 W
2755 10823 4506 W
2756 12213 11338 W
2757 11167 11964 W
2758 9429 9730 W
2759 12064 11974 W
2760 11659 8508 W
2761 10869 6965 W
2762 8510 8497 W
2763 10424 9415 W
2764 4938 12212 W
2765 12701 8468 W
2766 7614 6595 I
2767 9020 4967 I
2768 9784 8848 W
2769 11100 3267 I
2770 7739 9340 W
2771 13377 4847 W
2772 9921 3256 I
2773 4144 4900 L
2774 8600 4493 I
2775 13807 7590 W
2776 10732 12821 W
2777 5149 9121 I
2778 13856 9807 W
2779 9003 8186 W
2780 7708 9542 W
2781 4531 6783 I
2782 5906 12546 W
2783 7782 11974 W
2784 5245 10935 I
2785 10183 4002 I
2786 12674 6829 W
2787 10162 12240 W
2788 11083 2939 I
2789 7343 8944 W
2790 9180 12303 W
2791 4982 5644 L
2792 7538 5307 I
2793 11642 5821 W
2794 5357 5064 L
2795 13086 4828 W
2796 10000 8961 W
2797 14644 9922 W
2798 9304 11443 W
2799 13699 4644 W
2800 7734 9676 W
2801 10641 10275 W
2802 5887 11017 W
2803 13064 7260 W
2804 10551 6810 W
2805 3907 4720 L
2806 8279 11484 W
2807 14495 8083 W
2808 13807 12424 W
2809 13489 3925 W
2810 7785 7761 W
2811 10049 8047 W
2812 6542 6822 I
2813 9900 2821 I
2814 4230 10874 I
2815 4316 5995 L
2816 9339 10848 W
2817 10476 8742 W
2818 8137 7275 W
2819 12055 3118 I
2820 5878 11786 W
2821 9163 8274 W
2822 4754 8279 I
2823 11247 8692 W
2824 7079 5420 I
2825 5731 8040 I
2826 10320 3925 I
2827 4526 7078 I
2828 14205 12761 W
2829 4103 3216 L
2830 13322 10951 W
2831 12570 12258 W
2832 5937 12477 W
2833 7877 10599 W
2834 5426 6954 I
2835 12855 3601 W
2836 9652 11361 W
2837 14336 8897 W
2838 10695 13003 W
2839 13120 11749 W
2840 5237 3419 I
2841 8832 5804 W
2842 4501 5266 L
2843 13409 10888 W
2844 7960 11533 W
2845 13902 9678 W
2846 12100 10433 W
2847 7317 12475 W
2848 13824 9670 W
2849 12061 11267 W
2850 9600 6771 W
2851 4689 4275 I
2852 8102 9823 W
2853 11973 11173 W
2854 6950 13009 W
2855 11713 9516 W
2856 8747 4901 I
2857 7074 5246 I
2858 4504 13223 W
2859 14065 6249 W
2860 8118 3176 I
2861 10952 3521 I
2862 7683 10884 W
2863 13834 7909 W
2864 7576 13165 W
2865 8847 2944 I
2866 7113 10237 W
2867 10250 4994 W
2868 7969 7734 W
2869 14118 2561 W
2870 5944 6687 I
2871 6861 9082 W
2872 4116 8583 I
2873 4993 12717 W
2874 14410 8560 W
2875 4342 4983 L
2876 4539 8313 I
2877 5880 8852 I
2878 4186 7526 I
2879 7293 3140 I
2880 4531 10114 I
2881 5204 9906 I
2882 5166 5267 L
2883 6647 6183 I
2884 10410 3456 I
2885 6298 3162 I
2886 7596 6614 I
2887 4247 10423 I
2888 6336 4395 L
2889 9056 5169 I
2890 5171 5053 I
2891 4800 6482 I
2892 5214 10544 I
2893 8885 5112 I
2894 4307 3710 L
2895 5683 10310 I
2896 4582 5782 L
2897 5357 6620 I
2898 8515 4103 I
2899 10006 2934 I
2900 4103 9168 I
2901 8998 4492 I
2902 4591 5064 L
2903 9649 3354 I
2904 8958 4967 I
2905 8903 2845 I
2906 9115 3073 I
2907 5984 5415 I
2908 5137 6235 I
2909 5824 5697 I
2910 4290 4880 L
2911 5437 7931 I
2912 5595 6260 I
2913 5227 7061 I
2914 9671 3022 I
2915 6308 6390 I
2916 9616 4553 I
2917 5935 5474 I
2918 8117 3197 I
2919 5887 4440 I
2920 9394 4799 I
2921 5881 8086 I
2922 3826 3263 L
2923 4868 4675 L
2924 4447 9274 I
2925 4366 3247 L
2926 4820 9950 I
2927 9883 4161 I
2928 6527 3785 L
2929 5158 5721 L
2930 4968 3182 L
2931 10658 3767 I
2932 8848 4402 I
2933 7183 6296 I
2934 8768 3115 I
2935 11100 3566 I
2936 4671 5036 L
2937 5367 9960 I
2938 4604 7704 I
2939 6624 6064 I
2940 7193 3361 I
2941 11228 3515 I
2942 4679 8212 I
2943 5714 5621 L
2944 4624 3105 L
2945 4530 3815 L
2946 5799 3443 L
2947 4154 6026 L
2948 5041 5187 L
2949 4094 5878 L
2950 3918 3645 L
2951 14260 6428 I
2952 10205 7369 I
2953 14402 13120 W
2954 14504 10625 I
2955 11253 4143 I
2956 12166 6494 I
2957 6194 5431 L
2958 9665 6983 L
2959 14118 4873 I
2960 12906 5045 I
2961 4999 9353 L
2962 14804 5301 I
2963 9693 4734 L
2964 14039 4896 I
2965 13703 12866 I
2966 9592 5637 L
2967 12837 3975 L
2968 8639 10939 L
2969 8171 8454 I
2970 5596 9631 L
2971 6041 6541 L
2972 8443 13599 I
2973 5383 8792 L
2974 10373 8484 I
2975 7678 4107 L
2976 8841 10523 I
2977 10276 7000 I
2978 7767 11593 L
2979 13644 7903 I
2980 10918 10106 I
2981 10346 3966 L
2982 7915 7693 L
2983 10692 12944 I
2984 14446 9906 I
2985 14430 9975 I
2986 8058 11633 L
2987 8772 3749 L
2988 9439 3837 L
2989 6583 12097 L
2990 8281 11025 I
2991 7576 3725 L
2992 5860 9411 L
2993 8704 9165 L
2994 13237 13401 I
2995 11850 4935 L
2996 13660 9425 I
2997 6687 6199 L
2998 6549 11899 L
2999 12552 10048 I
3000 13142 9300 I
3001 5606 5934 L
3002 7378 12117 L
3003 5118 11670 L
3004 8480 7117 L
3005 8784 7947 L
3006 6680 5416 L
3007 12776 8089 I
3008 7942 5868 L
3009 12786 11075 I
3010 5335 4601 L
3011 9155 12816 I
3012 14628 12720 W
3013 5004 11158 L
3014 11496 11256 I
3015 5103 13073 L
3016 12823 7357 I
3017 5417 6116 L
3018 11814 9302 I
3019 14683 8833 I
3020 6016 11875 L
3021 5127 10785 L
3022 5894 5178 L
3023 15016 6170 I
3024 6814 6243 L
3025 8439 13635 I
3026 15013 6437 I
3027 12078 13188 I
3028 10187 10170 L
3029 7642 6340 L
3030 9152 6580 L
3031 14499 11189 I
3032 11362 3444 L
3033 11810 11140 I
3034 10042 12186 I
3035 6552 5086 L
3036 8641 13000 I
3037 11269 13133 I
3038 12684 9366 I
3039 11024 6191 I
3040 5955 10284 L
3041 10381 11521 I
3042 8761 11923 L
3043 5656 3541 L
3044 9307 6166 I
3045 13141 10167 I
3046 11144 8716 I
3047 4707 10257 L
3048 5509 9364 L
3049 12242 6574 I
3050 10377 12057 I
3051 9648 4714 L
3052 15062 6265 I
3053 9831 11219 I
3054 5649 13176 L
3055 5373 10471 L
3056 9382 8007 L
3057 9461 9667 L
3058 7339 7937 L
3059 5679 10345 L
3060 10654 11528 I
3061 10739 9804 I
3062 13112 3656 I
3063 5299 5773 L
3064 8317 9740 L
3065 10732 7575 I
3066 12745 12356 I
3067 9692 7164 I
3068 8094 8875 L
3069 6789 5958 L
3070 7534 7185 L
3071 7710 6802 L
3072 10697 4916 L
3073 11497 11533 I
3074 12383 6600 I
3075 14802 10817 I
3076 9191 5502 L
3077 8464 12561 L
3078 11250 8195 I
3079 9892 8034 I
3080 9850 12640 I
3081 6367 9171 L
3082 7066 8892 L
3083 6436 4924 L
3084 9663 11634 I
3085 6897 7097 L
3086 13364 11146 I
3087 10567 8883 I
3088 5879 3582 L
3089 7700 6483 L
3090 14086 12744 W
3091 5478 7813 L
3092 12711 13235 I
3093 11760 13255 I
3094 7495 9113 L
3095 13120 6580 I
3096 14612 11088 I
3097 9916 11912 I
3098 5860 7308 L
3099 10856 4378 L
3100 5492 12424 L
3101 11478 9343 I
3102 9015 7569 L
3103 7225 7509 L
3104 8083 6652 L
3105 8065 6859 L
3106 4851 4620 L
3107 14182 13629 W
3108 11338 12685 I
3109 14544 9972 I
3110 9018 3556 L
3111 8749 9482 L
3112 14338 6314 I
3113 12117 7436 I
3114 10088 7071 I
3115 6576 7981 L
3116 6461 13435 L
3117 6265 11191 L
3118 5111 11557 L
3119 12369 5042 I
3120 12474 6345 I
3121 6363 8668 L
3122 9644 11854 L
3123 13564 5829 I
3124 11160 8707 I
3125 5938 5184 L
3126 12292 11436 I
3127 8981 10764 I
3128 11054 11122 I
3129 12552 13048 I
3130 8366 5366 L
3131 11163 12271 I
3132 8739 11827 I
3133 5680 7419 L
3134 14807 8337 I
3135 11498 6549 I
3136 9519 11451 I
3137 11870 9452 I
3138 10291 6194 I
3139 14537 7243 I
3140 14652 12590 W
3141 9675 11244 I
3142 5212 10600 L
3143 8674 8192 L
3144 10792 4405 L
3145 8591 7681 L
3146 7596 10770 L
3147 13404 4355 I
3148 14331 10114 I
3149 10070 4235 L
3150 12252 7037 I
3151 5278 5646 L
3152 8189 9936 L
3153 11360 8399 I
3154 13213 10469 I
3155 9641 12867 I
3156 14171 13136 W
3157 13958 13600 W
3158 13337 13577 W
3159 4391 5502 I
3160 9629 3420 I
3161 7127 6442 I
3162 10714 6787 I
3163 10463 8576 W
3164 13264 6360 W
3165 9578 12286 W
3166 10946 11710 W
3167 5591 4738 I
3168 11216 3967 I
3169 10253 3584 I
3170 6983 11371 I
3171 4882 5711 I
3172 9688 13881 W
3173 8325 9140 I
3174 9936 10558 W
3175 4168 10605 I
3176 5295 7041 I
3177 4072 7785 I
3178 9925 13519 W
3179 2456 10178 I
3180 6707 12494 W
3181 8379 11138 W
3182 5459 3414 I
3183 7114 9590 I
3184 8399 3042 I
3185 10338 12169 W
3186 8920 12886 W
3187 8373 10336 I
3188 7016 3969 I
3189 8373 8487 I
3190 2721 9931 I
3191 12887 5357 W
3192 6467 9446 I
3193 13790 4962 W
3194 7560 9630 I
3195 5184 5164 I
3196 9378 9392 I
3197 12239 9898 W
3198 10523 3600 I
3199 9046 13337 W
3200 8386 8260 I
3201 6134 12121 W
3202 7703 2157 I
3203 3743 5149 I
3204 8975 5617 I
3205 12629 6089 W
3206 13956 7385 W
3207 4714 3979 I
3208 6430 1950 I
3209 11883 3994 I
3210 4616 11182 I
3211 10194 6582 I
3212 5619 3291 I
3213 9808 4955 I
3214 9236 9684 W
3215 5541 2841 I
3216 9291 8087 I
3217 9899 7012 I
3218 10669 6421 I
3219 1715 9821 I
3220 8974 6363 I
3221 9018 13649 W
3222 9690 5551 I
3223 4975 4985 I
3224 4565 7397 I
3225 9852 9144 W
3226 7002 4206 I
3227 3993 10240 I
3228 6830 2245 I
3229 9871 11746 W
3230 5992 5488 I
3231 12346 5950 W
3232 6717 6557 I
3233 10620 11401 W
3234 5455 11272 I
3235 7853 4150 I
3236 10632 12255 W
3237 8215 9960 I
3238 12163 8384 W
3239 2175 9051 I
3240 6001 5546 I
3241 6428 3589 I
3242 10971 11246 W
3243 11269 6069 I
3244 5644 5075 I
3245 12122 4209 I
3246 12908 5107 W
3247 6835 3118 I
3248 9354 12062 W
3249 6694 10380 I
3250 9836 9496 W
3251 12431 5774 W
3252 13176 6903 W
3253 10777 10902 W
3254 3945 9243 I
3255 9060 2395 I
3256 5840 8003 I
3257 3075 10429 I
3258 9367 7262 I
3259 3257 5484 I
3260 8781 8312 I
3261 3285 8769 I
3262 3581 6018 I
3263 13758 7984 W
3264 13161 8645 W
3265 8728 13021 W
3266 12214 10021 W
3267 6695 11835 W
3268 3357 9260 I
3269 9016 8951 I
3270 7610 5678 I
3271 9934 12261 W
3272 9898 13310 W
3273 6566 7242 I
3274 12538 10246 W
3275 3606 9301 I
3276 6661 5414 I
3277 12500 8047 W
3278 6864 9955 I
3279 2028 7646 I
3280 5269 2666 I
3281 9654 4709 I
3282 12315 4075 W
3283 7683 1919 I
3284 6199 6551 I
3285 7709 1860 I
3286 5682 5911 I
3287 8142 9555 I
3288 9454 10964 W
3289 6360 5008 I
3290 1050 9387 I
3291 10562 3087 I
3292 9519 8051 I
3293 10230 10339 W
3294 9358 10647 W
3295 11289 9452 W
3296 3790 6402 I
3297 5473 5659 I
3298 8863 6765 I
3299 10058 13960 W
3300 10423 7891 I
3301 4853 5021 I
3302 8289 2758 I
3303 8617 6423 I
3304 9745 4382 I
3305 2690 9412 I
3306 12434 10382 W
3307 8053 9465 I
3308 9273 11819 W
3309 12931 5586 W
3310 10098 11467 W
3311 12957 5449 W
3312 9182 12426 W
3313 13916 7518 W
3314 9575 9791 W
3315 10382 12824 W
3316 9550 13576 W
3317 9637 13261 W
3318 11968 10046 W
3319 10348 13583 W
3320 14216 6551 W
3321 7562 12257 W
3322 13271 8329 W
3323 12567 5480 W
3324 10468 9209 W
3325 9824 10599 W
3326 10234 11170 W
3327 11020 12358 W
3328 13595 4801 W
3329 7163 12005 W
3330 12144 4071 W
3331 12328 8949 W
3332 10015 11357 W
3333 13478 7822 W
3334 9872 11100 W
3335 12259 6225 W
3336 9014 10872 W
3337 9696 10278 W
3338 7477 10912 W
3339 11422 10350 W
3340 8974 13256 W
3341 11908 11388 W
3342 12198 5890 W
3343 12151 6098 W
3344 12360 8512 W
3345 10711 12160 W
3346 7852 13163 W
3347 12412 8749 W
3348 6902 11793 W
3349 10619 9078 W
3350 10365 11463 W
3351 11513 8760 W
3352 10761 9370 W
3353 8854 13759 W
3354 7079 12472 W
3355 9484 13356 W
3356 12612 5750 W
3357 11825 8239 W
3358 11627 10207 W
3359 10776 8053 W
3360 9127 6782 W
3361 3811 3285 I
3362 5429 7930 W
3363 10322 9438 W
3364 12027 6162 W
3365 6257 9434 W
3366 4204 3691 I
3367 10564 9995 W
3368 12270 8623 W
3369 7238 6100 W
3370 11756 7038 W
3371 8753 5316 W
3372 11680 11403 W
3373 9494 5344 W
3374 11199 10659 W
3375 14241 11824 W
3376 5966 12305 W
3377 7863 12075 W
3378 10814 7940 W
3379 3898 4167 I
3380 8608 3419 I
3381 12308 10924 W
3382 11149 6024 W
3383 11098 7361 W
3384 6036 5673 I
3385 7138 10637 W
3386 9974 12205 W
3387 12227 3363 W
3388 12343 3410 W
3389 5178 3183 L
3390 9888 8522 W
3391 6108 5258 I
3392 6366 9669 W
3393 4741 9086 W
3394 13431 4204 W
3395 9000 12732 W
3396 7034 10029 W
3397 13097 4757 W
3398 13450 2943 W
3399 4942 10971 W
3400 6529 12194 W
3401 5915 4315 I
3402 5841 8777 W
3403 5738 6840 I
3404 8942 12621 W
3405 3761 6099 I
3406 7431 2879 I
3407 7017 8042 W
3408 12972 11530 W
3409 13734 3590 W
3410 6622 10430 W
3411 11734 6927 W
3412 5864 11641 W
3413 12043 2592 W
3414 9155 3558 W
3415 7840 5882 W
3416 7894 12671 W
3417 9525 3344 I
3418 5209 13348 W
3419 9860 10925 W
3420 9093 6570 W
3421 10661 10538 W
3422 8508 10393 W
3423 9141 3208 I
3424 5101 5534 I
3425 10761 9924 W
3426 10793 3044 W
3427 11455 4732 W
3428 7457 8226 W
3429 10232 11339 W
3430 4983 12179 W
3431 7752 13002 W
3432 5015 12678 W
3433 6810 12833 W
3434 9435 5518 W
3435 12977 2498 W
3436 11365 9050 W
3437 5958 5087 I
3438 12701 7205 W
3439 7981 2817 I
3440 4751 5587 I
3441 5686 7677 W
3442 4838 13371 W
3443 10435 4120 W
3444 10642 5494 W
3445 10898 9996 W
3446 11292 9991 W
3447 8101 7089 W
3448 8380 12048 W
3449 12044 9049 W
3450 6552 6796 W
3451 6277 4614 I
3452 9545 3275 I
3453 11702 7856 W
3454 9113 9067 W
3455 4179 5839 I
3456 12478 5922 W
3457 13903 7378 W
3458 8410 12456 W
3459 12909 3709 W
3460 5357 13220 W
3461 9904 11998 W
3462 7557 4153 I
3463 8007 3967 I
3464 3866 6852 I
3465 5847 5604 I
3466 3662 4923 I
3467 10750 4003 W
3468 12599 5053 W
3469 4709 12045 W
3470 7868 4153 I
3471 5621 7136 I
3472 7787 9169 W
3473 6104 3372 I
3474 13871 8671 W
3475 4851 11250 W
3476 7541 4996 I
3477 6142 11210 W
3478 7510 4457 I
3479 14129 10841 W
3480 13458 4288 W
3481 5772 9510 W
3482 13679 10836 W
3483 7013 7889 W
3484 10647 6676 W
3485 11215 7494 W
3486 7832 12525 W
3487 5312 5752 I
3488 13550 8600 W
3489 11570 9265 W
3490 6938 3316 I
3491 4183 8077 I
3492 4628 6024 I
3493 7367 3961 I
3494 5232 5916 I
3495 6291 5825 I
3496 4214 3131 I
3497 3819 4522 I
3498 8932 2702 I
3499 6479 4619 I
3500 5208 3191 L
3501 7726 4917 I
3502 6542 6688 I
3503 4788 5205 I
3504 9129 2735 I
3505 4760 7310 I
3506 7174 3924 I
3507 6139 3165 I
3508 5339 6995 I
3509 3790 7075 I
3510 7872 5035 I
3511 4334 3330 I
3512 4502 4239 I
3513 5805 6546 I
3514 5743 4629 I
3515 5531 6002 I
3516 3905 8707 I
3517 4766 5394 I
3518 7654 2882 I
3519 4958 4892 I
3520 5499 4343 I
3521 6802 5839 I
3522 6723 3380 I
3523 4333 7641 I
3524 4588 7344 I
3525 4905 4057 I
3526 5048 4148 I
3527 9567 2935 I
3528 7914 4027 I
3529 4599 6607 I
3530 9506 2854 I
3531 8093 4147 I
3532 6494 3321 I
3533 6854 3773 I
3534 4757 7794 I
3535 6071 3237 I
3536 5584 6908 I
3537 4407 4928 I
3538 6527 3549 I
3539 7911 2901 I
3540 4194 6768 I
3541 8151 2763 I
3542 4326 5596 I
3543 8281 3079 I
3544 6756 5477 I
3545 6040 6679 I
3546 5375 4968 I
3547 6612 3462 I
3548 6567 4100 I
3549 4967 7357 I
3550 4345 7350 I
3551 3858 5633 I
3552 7233 4914 I
3553 6492 4018 I
3554 6642 6262 I
3555 4363 7369 I
3556 7580 4246 I
3557 4429 3227 I
3558 4905 6121 I
3559 6671 2888 I
3560 7891 4631 I
3561 6562 5529 L
3562 9369 11083 L
3563 10156 9397 I
3564 9286 7507 I
3565 8700 5487 L
3566 9009 9146 I
3567 8591 7914 I
3568 10865 13313 I
3569 7074 4659 L
3570 10404 12731 I
3571 9299 11574 I
3572 4976 4761 L
3573 14252 12093 W
3574 6483 5342 L
3575 10274 5609 I
3576 5384 5166 L
3577 7754 7375 I
3578 8039 10578 L
3579 14160 9951 I
3580 13289 4512 I
3581 13231 11977 I
3582 10467 8245 I
3583 14667 5364 I
3584 14834 11627 W
3585 12136 11233 I
3586 11693 6224 I
3587 12337 10197 I
3588 7016 5897 L
3589 5161 12458 L
3590 12585 7125 I
3591 6746 8237 L
3592 8436 5950 L
3593 12030 4842 I
3594 14201 10218 I
3595 14340 7973 I
3596 10057 8781 I
3597 14295 3930 I
3598 4930 13109 L
3599 12145 6092 I
3600 14128 13247 W
3601 8162 12409 I
3602 15008 7313 I
3603 6131 4500 L
3604 13150 8702 I
3605 6372 4893 L
3606 9294 9636 I
3607 8889 11182 L
3608 9242 12681 I
3609 9439 7815 I
3610 9360 3863 L
3611 11937 10939 I
3612 14074 7645 I
3613 10633 10570 I
3614 6914 13298 L
3615 8444 11511 I
3616 9274 4781 L
3617 14091 12908 W
3618 4979 7176 L
3619 8676 6053 L
3620 14721 12155 W
3621 12511 11193 I
3622 9559 12323 I
3623 12814 3582 I
3624 9500 6183 L
3625 9501 10257 I
3626 10898 7913 I
3627 14058 7549 I
3628 6688 5474 L
3629 5272 7908 L
3630 7431 7934 L
3631 4849 11995 L
3632 13358 8296 I
3633 4893 12289 L
3634 9372 13130 I
3635 6344 6004 L
3636 8873 5531 L
3637 12819 7549 I
3638 11804 12187 I
3639 10718 7018 I
3640 12658 11891 W
3641 10418 9353 I
3642 6041 9791 L
3643 8957 9505 I
3644 7980 4425 L
3645 9151 7517 I
3646 6163 9833 L
3647 7267 8930 L
3648 7127 6173 L
3649 6925 12117 L
3650 5613 10535 L
3651 9925 8411 I
3652 6040 12560 L
3653 11364 11062 I
3654 13263 11193 I
3655 11516 11702 I
3656 12835 11431 I
3657 5302 13275 W
3658 6259 11490 L
3659 5418 13143 W
3660 14267 9073 I
3661 12596 8345 I
3662 14353 12718 W
3663 12681 11995 W
3664 7719 4114 L
3665 11569 12324 I
3666 6667 10280 L
3667 6954 8149 L
3668 9959 5990 L
3669 6473 7272 L
3670 13073 11720 I
3671 5491 12297 L
3672 12429 5841 I
3673 8312 4850 L
3674 9821 12385 I
3675 10229 12478 I
3676 5236 4449 L
3677 13072 12431 I
3678 5348 8622 L
3679 8011 12012 I
3680 10447 6026 L
3681 11784 4649 I
3682 10414 10152 I
3683 10664 9330 I
3684 6879 10244 L
3685 6756 13486 W
3686 6084 13505 L
3687 7682 12339 I
3688 7529 11725 L
3689 8310 10418 L
3690 14633 4991 I
3691 7875 4337 L
3692 13681 12403 W
3693 14015 12537 W
3694 10727 5695 I
3695 12626 9086 I
3696 11947 5165 I
3697 8416 9520 L
3698 4897 9159 L
3699 10632 6364 L
3700 7360 13284 L
3701 11933 4289 I
3702 6467 10632 L
3703 10112 5791 I
3704 8566 10842 I
3705 6429 9015 L
3706 6187 12524 L
3707 9514 5536 L
3708 8664 7998 L
3709 8305 9564 L
3710 12323 10266 I
3711 10687 9365 I
3712 6190 9410 L
3713 10290 10209 I
3714 12655 4743 I
3715 5708 6041 L
3716 13723 11955 I
3717 9732 3563 I
3718 7512 10150 L
3719 11416 5698 I
3720 11055 6004 I
3721 7899 10590 L
3722 8497 9521 L
3723 7892 8173 L
3724 12858 5835 I
3725 7366 10847 I
3726 8682 4651 L
3727 5323 5038 L
3728 12759 9554 I
3729 8662 7386 I
3730 11539 8522 I
3731 12185 7009 I
3732 13862 12452 W
3733 12993 5179 I
3734 7319 13487 L
3735 10078 13287 I
3736 9753 7819 L
3737 9228 13169 I
3738 14798 8613 I
3739 11073 4869 I
3740 13487 6023 I
3741 8300 5401 L
3742 12122 9726 I
3743 10411 9284 I
3744 13955 4104 I
3745 8348 5144 L
3746 14403 3742 I
3747 8648 8936 I
3748 7933 13495 I
3749 14490 8373 I
3750 9872 6787 L
3751 5465 13127 L
3752 8649 4690 L
3753 14810 13418 W
3754 7902 6196 L
3755 6595 10001 L
3756 7335 6273 L
3757 5347 11754 L
3758 6318 5890 L
3759 9836 4059 L
3760 5430 10826 L
3761 9031 11927 L
3762 13598 13238 W
3763 8369 10410 L
3764 5464 7336 L
3765 8120 9703 L
3766 8228 6023 L
3767 7373 4628 L
3768 5574 5901 L
3769 6914 13097 L
3770 9208 4743 L
3771 7469 4169 L
3772 4922 10795 L
3773 4838 10156 L
3774 7658 5602 L
3775 4954 7831 L
3776 4802 12457 L
3777 14802 12158 W
3778 14102 13097 W
3779 13859 13010 W
3780 13531 13366 W
3781 14458 11764 W
3782 14644 12129 W
3783 13976 11967 W
3784 14972 10479 W
3785 14114 12239 W
3786 14424 11260 W
3787 4797 6426 I
3788 7926 10617 W
3789 11843 5639 W
3790 9857 10770 W
3791 10546 11039 W
3792 9048 5659 I
3793 8007 11301 W
3794 4036 10321 W
3795 13201 8109 W
3796 2495 8803 I
3797 3289 6190 I
3798 8279 3928 I
3799 12219 9285 W
3800 2637 8038 I
3801 6372 4570 I
3802 7998 8839 W
3803 6571 10496 W
3804 13684 5279 W
3805 7181 9913 W
3806 7626 8909 W
3807 8554 8703 W
3808 4161 9050 I
3809 14124 5567 W
3810 11048 12828 W
3811 6136 5324 I
3812 6085 11521 W
3813 6843 4945 I
